Split,Image,ClassGT,Class,CenterX,CenterY,RadiusX,RadiusY,Angle,WorkTime
test,220.png,1,1,84.47056275,44.47056275,17.47056275,17.80389608,0.0,13
test,221.png,1,1,79.83333333,50.33333333,16.16666667,15.33333333,0.0,354
test,221.png,1,1,50.5,45.41666667,14.16666667,11.75,0.0,10
test,221.png,1,1,49.16666667,44.83333333,16.83333333,14.5,0.0,333
test,2210.png,1,1,31.33333333,55.0,17.33333333,11.0,0.0,17
test,2210.png,1,1,76.83333333,25.33333333,17.16666667,7.666666667,0.0,15
test,2210.png,1,1,63.55389608,24.16666667,32.55389608,11.5,0.0,127
test,2214.png,1,1,46.5,52.83333333,11.83333333,11.16666667,0.0,12
test,2214.png,1,1,46.0,50.83333333,25.0,14.5,0.0,17
test,2214.png,1,1,41.16666667,52.33333333,11.5,11.0,0.0,32
test,2215.png,1,1,43.84307354,40.5097402,34.5097402,34.5097402,0.0,22
test,2215.png,1,1,51.72056275,33.33333333,33.05389608,20.0,0.0,146
test,2215.png,1,1,37.16666667,34.83333333,26.5,20.5,0.0,16
test,2217.png,1,1,74.0,58.5,21.66666667,18.83333333,0.0,21
test,2217.png,1,1,62.71807354,56.22056275,33.05140687,33.55389608,0.0,8
test,2217.png,1,1,62.92640687,56.29767306,33.59307354,33.96433972,0.0,46
test,222.png,1,1,49.0,48.80140687,27.33333333,32.80140687,0.0,17
test,222.png,1,1,57.05389608,47.05140687,34.05389608,33.71807354,0.0,107
test,222.png,1,1,52.5,52.5,32.83333333,31.16666667,0.0,13
test,2240.png,1,1,55.01222942,42.16666667,32.67889608,13.83333333,0.0,12
test,2240.png,1,1,48.17640687,48.0,33.84307354,24.66666667,0.0,21
test,2240.png,1,1,47.3847402,46.5,32.71807354,16.5,0.0,18
test,2242.png,1,1,36.08933972,51.0,33.42267306,21.33333333,0.0,9
test,2242.png,1,1,37.05389608,47.66666667,34.38722942,18.66666667,0.0,18
test,2242.png,1,1,20.83333333,42.16666667,15.5,9.5,0.0,20
test,2249.png,1,1,51.0,48.66666667,21.33333333,23.33333333,0.0,120
test,2249.png,1,1,50.0,49.33333333,29.66666667,24.66666667,0.0,12
test,2249.png,1,1,54.5,54.0,14.5,13.66666667,0.0,7
test,2261.png,1,1,53.80389608,51.63235931,34.47056275,34.64209952,0.0,45
test,2261.png,1,1,57.16666667,61.16666667,21.83333333,13.83333333,0.0,14
test,2261.png,1,1,58.88722942,59.08933972,33.88722942,33.08933972,0.0,13
test,2270.png,1,1,51.30389608,59.38722942,29.30389608,30.05389608,0.0,12
test,2270.png,1,1,52.0,67.33333333,20.0,19.33333333,0.0,12
test,2270.png,1,1,48.0,51.63722942,12.33333333,32.97056275,0.0,19
test,2272.png,1,1,27.13722942,45.05389608,12.13722942,12.38722942,0.0,9
test,2272.png,1,1,35.54207233,50.0,33.54207233,22.33333333,0.0,27
test,2272.png,1,1,37.67640687,47.55389608,34.67640687,33.88722942,0.0,80
test,2278.png,1,1,67.83333333,58.5,31.16666667,15.5,0.0,173
test,2278.png,1,1,68.19350639,55.92640687,33.52683972,14.59307354,0.0,13
test,2278.png,1,1,76.16666667,59.66666667,21.5,19.0,0.0,6
test,2288.png,1,1,18.52326838,54.0,18.61634192,13.0,0.0,99
test,2288.png,1,1,8.5,56.16666667,8.833333333,8.166666667,0.0,15
test,2288.png,1,1,36.59307354,54.0,34.59307354,15.66666667,0.0,109
test,2294.png,1,1,36.5,53.0,24.16666667,11.33333333,-0.222801154,18
test,2294.png,1,1,33.97056275,56.16666667,26.30389608,9.166666667,0.0,310
test,2294.png,1,1,36.0,53.33333333,23.0,12.66666667,0.0,167
test,2295.png,1,1,59.67640687,72.5,34.67640687,30.5,0.0,21
test,2295.png,1,1,64.83333333,76.66666667,29.16666667,11.66666667,0.0,11
test,2295.png,1,1,37.5,74.66666667,25.5,23.66666667,0.0,44
test,2314.png,1,1,39.97056275,44.0,33.63722942,26.0,0.0,110
test,2314.png,1,1,37.16666667,47.5,19.16666667,15.83333333,0.0,11
test,2314.png,1,1,40.25,47.33333333,23.91666667,11.66666667,0.0,8
test,2326.png,1,1,32.0,48.5,17.0,14.83333333,0.0,10
test,2326.png,1,1,37.78887958,46.83333333,34.78887958,25.16666667,0.0,20
test,2326.png,1,1,29.83333333,44.88722942,13.16666667,12.22056275,0.0,10
test,2328.png,1,1,51.80140687,48.47056275,32.46807354,31.47056275,0.0,455
test,2328.png,1,1,40.13722942,53.05389608,33.80389608,34.05389608,0.0,148
test,2328.png,1,1,21.66666667,29.83333333,25.66666667,33.16666667,0.0,22
test,2337.png,1,1,43.6652325,48.33333333,33.97178027,29.66666667,0.0,24
test,2337.png,1,1,49.66666667,49.83333333,23.0,13.5,0.0,42
test,2337.png,1,1,42.65194804,49.69859313,31.95584412,32.6347402,0.0,20
test,2345.png,1,1,53.0097402,39.0,34.0097402,15.66666667,-0.108359676,45
test,2345.png,1,1,50.0,40.33333333,23.33333333,7.333333333,0.0,23
test,2345.png,1,1,48.44361471,45.16666667,34.33084412,28.83333333,0.0,40
test,2346.png,1,1,48.66666667,47.33333333,21.33333333,15.0,0.0,17
test,2346.png,1,1,49.83333333,47.66666667,13.5,12.0,0.0,12
test,2346.png,1,1,77.80389608,52.66666667,33.80389608,17.0,0.0,12
test,2365.png,1,1,31.16666667,48.5,29.16666667,30.5,0.0,129
test,2365.png,1,1,51.13722942,49.0,27.80389608,14.33333333,0.0,14
test,2365.png,1,1,42.0097402,54.0,32.34307354,28.0,0.0,17
test,2377.png,1,1,62.33333333,39.82115808,31.66666667,34.50730515,0.0,53
test,2377.png,1,1,54.33778397,38.5,33.7287472,20.16666667,0.0,24
test,2377.png,1,1,65.66666667,42.0,24.0,27.0,0.0,17
test,2381.png,1,1,52.0097402,51.0,33.67640687,33.33333333,0.0,47
test,2381.png,1,1,58.0,47.83333333,23.33333333,15.16666667,0.0,9
test,2381.png,1,1,51.83333333,47.66666667,22.5,18.33333333,0.0,335
test,2385.png,1,1,63.21569265,42.91387958,31.72543285,33.91387958,0.0,145
test,2385.png,1,1,73.83333333,44.17640687,12.83333333,34.84307354,0.0,16
test,2385.png,1,1,45.33933972,50.0,29.67267306,30.66666667,0.0,13
test,2397.png,1,1,62.7597402,60.55389608,33.42640687,32.55389608,0.0,8
test,2397.png,1,1,79.16666667,65.33333333,17.83333333,16.66666667,0.0,25
test,2397.png,1,1,18.66666667,70.5,12.66666667,10.16666667,0.0,14
test,241.png,1,1,49.66666667,37.36017306,34.0,32.69350639,0.0,11
test,241.png,1,1,50.33333333,49.38722942,28.33333333,34.05389608,0.0,20
test,241.png,1,1,50.33333333,53.83333333,25.33333333,31.16666667,0.0,11
test,2412.png,1,1,56.44350639,42.16666667,33.44350639,22.83333333,0.0,38
test,2412.png,1,1,60.3652598,43.5,33.30140687,20.83333333,0.0,263
test,2412.png,1,1,56.84307354,43.5,34.5097402,25.83333333,0.0,17
test,244.png,1,1,33.7597402,55.66666667,34.7597402,11.0,0.0,313
test,244.png,1,1,19.16666667,57.91666667,16.83333333,11.91666667,0.0,12
test,244.png,1,1,26.5,55.0,27.16666667,13.33333333,0.0,35
test,2463.png,1,1,71.16666667,41.83333333,23.16666667,24.83333333,0.0,18
test,2463.png,1,1,55.92640687,41.33333333,32.59307354,19.66666667,0.0,8
test,2463.png,1,1,57.63685083,42.33333333,33.85719694,31.66666667,0.0,49
test,2466.png,1,1,52.0,45.33333333,15.33333333,13.0,0.0,60
test,2466.png,1,1,53.5,48.55389608,24.83333333,22.55389608,0.0,22
test,2466.png,1,1,52.16666667,51.0,20.16666667,19.66666667,0.0,179
test,2467.png,1,1,30.0,62.5,30.33333333,31.16666667,0.0,311
test,2467.png,1,1,30.64065272,60.53423894,18.20165682,25.83333333,0.649728786,33
test,2467.png,1,1,23.83333333,68.0,15.83333333,15.0,0.0,51
test,2470.png,1,1,26.0,26.66666667,23.33333333,17.0,0.0,9
test,2470.png,1,1,28.5,40.0,25.5,29.66666667,0.0,142
test,2470.png,1,1,32.55140687,35.0,32.8847402,25.66666667,0.0,19
test,2478.png,1,1,52.5097402,45.0,34.17640687,18.66666667,0.0,18
test,2478.png,1,1,49.5,47.0,20.16666667,16.0,0.0,121
test,2478.png,1,1,54.17640687,51.83333333,31.84307354,27.83333333,0.0,69
test,2479.png,1,1,38.66666667,29.66666667,16.33333333,12.33333333,0.0,436
test,2479.png,1,1,45.33333333,44.83333333,28.0,20.83333333,0.0,290
test,2479.png,1,1,53.16666667,64.83333333,31.83333333,31.5,0.0,123
test,248.png,1,1,63.33333333,45.33333333,34.0,31.0,0.0,38
test,248.png,1,1,50.82597402,44.5,34.43376618,21.83333333,0.091871222,22
test,248.png,1,1,70.83333333,42.47056275,20.83333333,33.47056275,0.0,141
test,2493.png,1,1,33.5,49.7597402,27.16666667,34.42640687,0.0,153
test,2493.png,1,1,40.0,49.7597402,30.0,32.7597402,0.0,445
test,2493.png,1,1,40.34307354,51.13722942,34.34307354,34.13722942,0.0,73
test,2496.png,1,1,45.30389608,55.83333333,33.97056275,32.16666667,0.0,7
test,2496.png,1,1,45.0097402,54.33333333,31.67640687,33.0,0.0,25
test,2496.png,1,1,32.33333333,43.66666667,8.666666667,7.666666667,0.0,122
test,250.png,1,1,70.66666667,50.16666667,28.0,10.83333333,0.0,66
test,250.png,1,1,59.83333333,48.66666667,20.83333333,11.33333333,0.0,12
test,250.png,1,1,53.96433972,48.0,34.63100639,19.33333333,0.0,36
test,2510.png,1,1,82.66666667,56.33333333,14.66666667,14.33333333,0.0,17
test,2510.png,1,1,80.33333333,56.66666667,16.66666667,16.66666667,0.0,271
test,2510.png,1,1,62.42640687,55.16666667,33.09307354,27.5,0.0,29
test,2514.png,1,1,55.11634192,46.22056275,33.73647182,33.88722942,0.0,18
test,2514.png,1,1,60.5,47.83333333,27.5,27.16666667,0.0,19
test,2514.png,1,1,59.16666667,50.16666667,27.83333333,23.5,0.0,15
test,2518.png,1,1,64.66666667,45.66666667,8.333333333,7.0,0.0,25
test,2518.png,1,1,64.84816028,44.16666667,33.15183972,16.5,0.0,17
test,2518.png,1,1,59.7597402,49.55649361,34.09307354,32.77683972,0.0,14
test,2522.png,1,1,54.2597402,52.33333333,34.59307354,18.0,0.0,6
test,2522.png,1,1,75.66666667,51.66666667,21.0,18.0,0.0,257
test,2522.png,1,1,86.16666667,50.5,10.83333333,10.83333333,0.0,13
test,2533.png,1,1,63.15692646,46.5,33.5097402,17.83333333,0.0,48
test,2533.png,1,1,85.33333333,43.66666667,11.33333333,12.0,0.0,323
test,2533.png,1,1,61.16666667,50.33333333,22.16666667,12.0,0.0,10
test,2575.png,1,1,26.16666667,41.5,22.16666667,7.5,0.0,19
test,2575.png,1,1,49.66666667,49.33333333,22.33333333,12.0,0.0,279
test,2575.png,1,1,49.0,48.25,24.66666667,16.91666667,0.0,25
test,2584.png,1,1,48.59307354,52.66666667,33.92640687,25.66666667,0.0,16
test,2584.png,1,1,49.88722942,53.83333333,33.22056275,19.83333333,0.0,233
test,2584.png,1,1,42.44350639,50.47056275,25.11017306,25.13722942,0.0,12
test,2592.png,1,1,71.33333333,27.5,21.66666667,18.83333333,0.0,144
test,2592.png,1,1,31.5,61.66666667,30.5,32.66666667,0.0,119
test,2592.png,1,1,61.33333333,44.5,28.0,29.83333333,0.0,5
test,2594.png,1,1,75.88722942,39.5,16.55389608,20.16666667,0.0,16
test,2594.png,1,1,70.16666667,43.16666667,20.16666667,25.83333333,0.0,10
test,2594.png,1,1,62.6347402,37.63722942,32.96807354,32.30389608,0.0,61
test,2612.png,1,1,44.38722942,47.33333333,34.05389608,17.33333333,0.0,52
test,2612.png,1,10,34.97056275,47.83333333,27.97056275,22.83333333,0.0,18
test,2612.png,1,1,40.73517306,40.33333333,34.06850639,19.0,0.0,75
test,2616.png,1,1,50.30389608,53.13722942,32.30389608,33.13722942,0.0,13
test,2616.png,1,1,53.75735931,65.38722942,28.51709952,17.72056275,0.0,104
test,2616.png,1,1,57.5,63.16666667,30.16666667,19.16666667,0.0,6
test,2629.png,1,1,55.0,49.16666667,12.0,14.5,0.0,108
test,2629.png,1,1,35.0,52.16666667,16.33333333,7.833333333,0.0,12
test,2629.png,1,1,33.67640687,49.33333333,33.0097402,17.33333333,0.0,38
test,2632.png,1,1,45.16666667,44.33333333,9.833333333,8.0,0.0,30
test,2632.png,1,1,29.83333333,43.83333333,7.833333333,9.833333333,0.0,129
test,2632.png,1,1,48.66666667,49.5,17.0,14.5,0.0,19
test,2644.png,1,1,53.739989,46.2597402,33.739989,32.92640687,0.0,77
test,2644.png,1,1,66.5,36.83333333,16.83333333,16.5,0.0,8
test,2644.png,1,1,60.33333333,44.83333333,23.0,20.16666667,0.0,125
test,2688.png,1,1,32.00600639,35.97056275,33.00600639,33.30389608,0.0,15
test,2688.png,1,1,58.17640687,40.6964825,34.17640687,34.52386361,0.0,18
test,2688.png,1,1,66.63722942,53.69350639,12.30389608,34.36017306,0.014007029,41
test,2691.png,1,1,42.36277058,47.5,27.97056275,24.83333333,0.0,58
test,2691.png,1,1,51.47056275,50.42640687,34.13722942,33.7597402,0.0,12
test,2691.png,1,1,42.83333333,44.5,25.83333333,31.16666667,0.0,133
test,2703.png,1,1,59.78084434,48.83333333,34.21915566,23.83333333,0.0,25
test,2703.png,1,1,34.5097402,49.16666667,27.84307354,18.16666667,0.0,11
test,2703.png,1,1,46.72056275,47.83333333,34.72056275,33.83333333,0.0,454
test,2715.png,1,1,47.33333333,61.0097402,28.0,34.67640687,0.0,9
test,2715.png,1,1,66.40692646,38.66666667,32.2597402,34.0,0.0,66
test,2715.png,1,1,65.66666667,28.33333333,27.66666667,22.0,0.0,79
test,2716.png,1,1,68.33333333,46.16666667,29.33333333,17.83333333,0.0,28
test,2716.png,1,1,33.97056275,53.66666667,31.63722942,23.66666667,0.0,122
test,2716.png,1,1,48.5097402,48.66666667,33.84307354,15.66666667,0.0,29
test,2721.png,1,1,42.21807354,47.66666667,33.21807354,17.66666667,0.0,12
test,2721.png,1,1,38.67640687,51.0,32.34307354,15.0,0.0,18
test,2721.png,1,1,42.63722942,53.83333333,33.30389608,33.5,0.0,53
test,2737.png,1,1,47.33333333,53.33333333,28.0,15.0,0.0,10
test,2737.png,1,1,44.44350639,54.16666667,34.11017306,15.5,0.0,60
test,2737.png,1,1,39.63722942,55.16666667,33.97056275,12.16666667,0.0,24
test,2750.png,1,1,44.33333333,51.91666667,28.0,18.58333333,0.0,20
test,2750.png,1,1,52.36017306,51.33333333,34.36017306,13.0,0.0,16
test,2750.png,1,1,41.55389608,45.46807354,33.55389608,33.1347402,0.0,78
test,2762.png,1,1,51.33333333,40.16666667,8.333333333,5.5,0.0,13
test,2762.png,1,1,51.30140687,45.72056275,33.30140687,34.05389608,0.0,168
test,2762.png,1,1,50.5,46.0,20.83333333,20.66666667,0.0,7
test,2767.png,1,1,63.5,46.66666667,32.5,27.33333333,0.0,20
test,2767.png,1,1,63.16666667,49.66666667,31.83333333,19.33333333,0.0,261
test,2767.png,1,1,81.66666667,47.5,15.66666667,13.5,0.0,7
test,277.png,1,1,63.13722942,48.16666667,22.47056275,21.5,0.0,409
test,277.png,1,1,73.16666667,43.66666667,24.16666667,11.66666667,0.0,10
test,277.png,1,1,9.166666667,55.83333333,9.833333333,9.833333333,0.0,33
test,279.png,1,1,49.16666667,49.33333333,31.16666667,14.0,0.0,55
test,279.png,1,1,55.05389608,53.83333333,23.05389608,14.5,0.0,15
test,279.png,1,1,49.42640687,49.33333333,33.7597402,19.33333333,0.0,119
test,2799.png,1,1,35.22056275,43.83333333,32.88722942,22.5,0.0,14
test,2799.png,1,1,41.47056275,42.5,33.13722942,31.16666667,0.0,72
test,2799.png,1,1,53.66666667,54.16666667,16.33333333,13.16666667,0.0,13
test,2801.png,1,1,34.92640687,49.83333333,34.2597402,24.83333333,0.0,22
test,2801.png,1,1,57.5097402,39.5,34.5097402,21.16666667,0.0,24
test,2801.png,1,1,64.66666667,44.33333333,31.0,20.0,0.0,10
test,2809.png,1,1,62.33333333,43.5,31.0,25.5,0.0,13
test,2809.png,1,1,65.66666667,47.5,25.66666667,17.83333333,0.0,10
test,2809.png,1,1,60.05389608,48.41666667,33.72056275,17.75,0.0,31
test,2814.png,1,1,35.16666667,40.5,18.5,13.16666667,0.0,13
test,2814.png,1,1,42.40183972,48.16666667,31.73517306,17.16666667,0.0,18
test,2814.png,1,1,54.13722942,52.66666667,33.47056275,22.33333333,0.0,92
test,283.png,1,1,35.96807354,49.83333333,33.96807354,20.83333333,0.0,17
test,283.png,1,1,34.21807354,46.33333333,33.21807354,12.66666667,0.0,207
test,283.png,1,1,12.5,46.0,12.83333333,11.33333333,0.0,20
test,2831.png,1,1,35.80140687,52.33333333,33.80140687,17.0,0.0,18
test,2831.png,1,1,32.12112043,53.0,33.34168318,22.66666667,-0.192673782,32
test,2831.png,1,1,15.5,51.83333333,13.83333333,19.5,0.0,8
test,2838.png,1,1,69.83333333,51.16666667,24.5,20.83333333,0.0,8
test,2838.png,1,1,73.5,47.66666667,23.5,10.33333333,0.0,151
test,2838.png,1,1,53.77683972,49.33333333,34.44350639,8.666666667,0.0,16
test,284.png,1,1,62.97056275,55.83333333,33.97056275,27.5,0.0,17
test,284.png,1,1,46.42640687,56.08333333,33.7597402,29.41666667,0.0,435
test,284.png,1,1,67.16666667,57.16666667,28.83333333,25.16666667,0.0,281
test,2841.png,1,1,42.80140687,55.83333333,30.80140687,29.16666667,0.0,20
test,2841.png,1,1,37.5,47.83333333,14.16666667,9.5,0.0,8
test,2841.png,1,1,33.72056275,44.5,33.72056275,17.5,0.0,11
test,2848.png,1,1,45.46807354,48.0097402,33.80140687,33.0097402,0.0,85
test,2848.png,1,1,35.5,49.0,21.16666667,16.33333333,0.0,9
test,2848.png,1,1,43.41666667,52.08333333,28.08333333,25.75,0.0,15
test,287.png,1,1,62.0,49.16666667,25.0,20.83333333,0.0,153
test,287.png,1,1,49.7402598,55.0,30.92640687,21.66666667,0.0,33
test,287.png,1,1,48.88982694,50.15692646,34.11017306,32.5097402,-0.01250756,24
test,2870.png,1,1,65.97056275,37.16666667,33.63722942,17.83333333,0.0,10
test,2870.png,1,1,73.05389608,35.47056275,21.05389608,12.13722942,0.0,14
test,2870.png,1,1,53.48981962,40.5,34.48981962,30.5,0.0,258
test,2888.png,1,1,36.79767306,43.16666667,34.13100639,25.5,0.292875097,19
test,2888.png,1,1,35.88722942,46.5,34.22056275,18.83333333,0.0,10
test,2888.png,1,1,26.66666667,45.0,29.33333333,13.66666667,0.0,10
test,2892.png,1,1,47.46371742,51.83333333,33.35343605,19.5,0.0,19
test,2892.png,1,1,49.16666667,54.66666667,28.16666667,20.66666667,0.0,148
test,2892.png,1,1,57.0,57.83333333,11.33333333,14.16666667,0.0,9
test,2903.png,1,1,18.97056275,46.16666667,20.63722942,30.5,0.0,20
test,2903.png,1,10,59.5,81.83333333,14.16666667,11.83333333,0.0,18
test,2903.png,1,1,32.34307354,40.91666667,33.34307354,30.91666667,0.0,9
test,2904.png,1,1,38.05389608,38.8847402,32.05389608,32.8847402,0.0,11
test,2904.png,1,1,36.83333333,37.94350639,31.83333333,34.27683972,0.0,21
test,2904.png,1,1,42.0,34.83333333,27.66666667,17.16666667,0.0,14
test,2932.png,1,1,35.94967526,49.16666667,34.56980515,10.83333333,0.0,94
test,2932.png,1,1,109.1372294,45.66666667,17.47056275,5.0,0.0,78
test,2932.png,1,1,23.33333333,49.83333333,20.66666667,8.166666667,0.0,18
test,2937.png,1,1,43.7597402,50.47056275,33.42640687,32.47056275,0.0,109
test,2937.png,1,1,61.46807354,52.34307354,32.1347402,34.0097402,0.0,26
test,2937.png,1,1,57.21807354,53.66666667,32.55140687,26.33333333,0.0,18
test,2967.png,1,1,67.66666667,47.66666667,19.33333333,20.0,0.0,26
test,2967.png,1,1,65.58333333,41.5,9.583333333,9.833333333,0.0,109
test,2967.png,1,1,57.44350639,44.83333333,34.11017306,23.83333333,0.0,61
test,2971.png,1,1,13.83333333,54.0,14.16666667,12.33333333,0.0,14
test,2971.png,1,1,67.83333333,40.33333333,30.16666667,15.66666667,0.0,251
test,2971.png,1,1,81.66666667,40.5,17.0,15.16666667,0.0,20
test,298.png,1,1,69.5,41.5,32.16666667,16.83333333,0.0,21
test,298.png,1,1,68.83333333,48.5,28.83333333,30.83333333,0.0,328
test,298.png,1,1,72.7597402,44.5,30.42640687,12.83333333,0.0,14
test,2980.png,1,1,55.17640687,51.83333333,32.17640687,16.5,0.0,105
test,2980.png,1,1,44.25,53.5,20.25,11.5,0.0,362
test,2980.png,1,1,58.23517306,51.25,33.56850639,17.25,0.0,136
test,3.png,1,1,64.88722942,44.25,19.22056275,16.91666667,0.0,15
test,3.png,1,1,45.06850639,45.16666667,32.73517306,30.16666667,0.0,18
test,3.png,1,1,53.94610392,43.33333333,32.72056275,17.0,0.0,19
test,3005.png,1,1,58.54189366,37.16221603,34.18117211,33.2287472,0.0,282
test,3005.png,1,1,68.83333333,39.0,28.16666667,32.66666667,0.0,18
test,3005.png,1,1,62.33333333,50.80389608,32.66666667,33.80389608,0.0,10
test,3022.png,1,1,58.16666667,50.83333333,8.5,10.83333333,0.0,11
test,3022.png,1,1,48.67225264,51.60192893,24.26900381,12.66666667,0.262101609,29
test,3022.png,1,1,54.5,51.33333333,16.16666667,14.0,0.0,17
test,3025.png,1,1,47.83333333,37.66666667,17.83333333,13.66666667,0.0,10
test,3025.png,1,1,39.22056275,41.5,33.88722942,20.16666667,0.0,15
test,3025.png,1,1,52.33333333,36.83333333,23.33333333,18.5,0.0,12
test,3047.png,1,1,41.92640687,49.16666667,24.92640687,10.5,0.0,11
test,3047.png,1,1,29.66666667,46.33333333,13.0,15.66666667,0.0,18
test,3047.png,1,1,39.5,51.0,21.16666667,15.33333333,0.0,12
test,3051.png,1,1,54.72056275,51.47056275,30.38722942,31.80389608,0.0,115
test,3051.png,1,1,46.19832233,47.11277058,33.19832233,34.22056275,0.0,37
test,3051.png,1,1,50.56850639,44.11017306,34.23517306,23.77683972,0.701749266,41
test,3054.png,1,1,65.5097402,44.72056275,31.17640687,30.72056275,0.0,21
test,3054.png,1,1,85.66666667,38.0,11.33333333,11.0,0.0,360
test,3054.png,1,1,63.521239,43.5,33.521239,21.83333333,0.0,12
test,3057.png,1,1,34.5097402,55.16666667,33.17640687,16.16666667,0.0,12
test,3057.png,1,1,35.30389608,48.66666667,33.97056275,23.66666667,0.0,10
test,3057.png,1,1,34.96807354,56.66666667,33.96807354,11.66666667,0.0,24
test,3059.png,1,1,35.22056275,55.42640687,31.55389608,32.09307354,0.0,12
test,3059.png,1,1,28.33333333,57.33333333,24.66666667,18.66666667,0.0,30
test,3059.png,1,1,31.0,48.7597402,28.33333333,34.09307354,0.0,12
test,306.png,1,1,51.33333333,50.16666667,7.333333333,6.5,0.0,11
test,306.png,1,1,31.66666667,48.83333333,26.66666667,17.83333333,0.0,10
test,306.png,1,1,45.59307354,51.0,34.2597402,18.0,0.0,9
test,3060.png,1,1,30.83333333,42.5,11.83333333,13.5,0.0,15
test,3060.png,1,1,47.34307354,54.66666667,34.0097402,26.66666667,0.0,38
test,3060.png,1,1,44.33333333,46.33333333,32.66666667,23.33333333,0.0,9
test,3064.png,1,1,21.0,47.83333333,19.33333333,12.83333333,0.0,24
test,3064.png,1,1,38.71807354,51.66666667,32.05140687,30.33333333,0.0,71
test,3064.png,1,1,43.8847402,47.83333333,33.21807354,32.16666667,0.0,21
test,3083.png,1,1,49.59307354,49.5,33.2597402,17.83333333,0.0,22
test,3083.png,1,1,42.47056275,44.83333333,33.80389608,9.833333333,0.0,8
test,3083.png,1,1,53.83333333,44.0,8.833333333,8.333333333,0.0,49
test,3109.png,1,1,34.61017306,44.0,34.61017306,15.66666667,0.0,19
test,3109.png,1,1,40.63722942,50.16666667,34.30389608,26.83333333,0.0,8
test,3109.png,1,1,32.5097402,48.16666667,33.84307354,23.5,0.0,11
test,3110.png,1,1,62.28192646,53.5,32.3847402,20.5,0.0,18
test,3110.png,1,1,82.66666667,52.41666667,13.66666667,10.41666667,0.0,139
test,3110.png,1,1,79.0,54.33333333,14.66666667,12.0,0.0,18
test,3113.png,1,1,17.66666667,49.83333333,19.33333333,20.16666667,0.0,11
test,3113.png,1,1,47.92640687,46.0,33.92640687,17.33333333,0.0,196
test,3113.png,1,1,31.33333333,44.16666667,23.66666667,23.83333333,0.0,23
test,3126.png,1,1,48.84307354,46.16666667,33.5097402,24.16666667,0.0,29
test,3126.png,1,1,61.61017306,47.16666667,33.94350639,28.16666667,0.0,53
test,3126.png,1,1,63.0,50.42640687,31.66666667,34.42640687,0.0,405
